ImageId,PredictionString
ID_4d8bc74dc.jpg,0.17316 -0.27123 -3.07923 -12.62660 5.71308 26.08267 0.62908 0.15251 -0.06060 -3.10182 -7.19402 6.30318 31.80127 0.99997 0.12817 -0.31854 -3.08392 -9.47840 7.19427 37.08985 0.72882 -2.98902 0.18243 -0.00722 27.26579 8.94209 47.41232 0.83862 -2.92953 -0.62149 0.02528 15.28205 15.28791 86.61391 0.99568 0.13697 -0.13522 -3.09737 4.20323 25.85155 153.94742 0.99486 0.13731 -0.01216 -3.10378 3.25187 17.35678 99.26485 0.93663 -2.94446 0.11946 -0.26239 14.46255 15.02957 84.06795 0.45241 0.15423 -0.08685 -3.10363 -2.46308 4.36125 18.42719 0.49258 -2.97365 0.27487 0.03493 12.59602 17.29148 102.09946 0.95321 0.11736 -0.50937 -3.08609 -1.95602 29.98724 179.45779 0.32275 -2.99229 -0.13538 -0.00775 10.92438 18.23063 104.60918 0.58411 -2.99412 0.45560 0.04168 6.21323 21.02000 123.99707 0.54035
ID_85fb568de.jpg,0.14373 -0.04538 -3.08230 9.05462 5.44742 21.86840 0.99950 0.16522 0.20975 -3.07027 4.01052 7.78948 34.37463 0.96689 -2.96755 0.20934 0.01790 -19.90265 7.53467 36.25750 0.49998 0.14848 -0.05030 -3.08552 8.53941 6.27602 26.87738 0.81420 0.17651 -0.04146 -3.08340 14.70579 7.55193 34.12180 0.41861 0.24435 0.13259 -3.02657 14.02950 6.39147 26.61403 0.66680 -2.97784 0.57648 0.03052 -19.71092 9.84233 50.91549 0.93618 0.11212 -0.24739 -3.09622 -0.51054 2.74395 7.48880 0.53064 0.17101 0.09308 -3.08378 -1.01107 6.50845 30.08610 0.65350 0.11014 -0.33615 -3.07592 18.02546 10.35164 48.51990 0.99773 0.17033 -0.43215 -3.09364 17.28088 11.58413 55.49950 0.97777 -2.99078 0.52054 -0.03129 -29.25607 11.27395 60.30608 0.87330 -2.97675 1.39311 -0.04025 -22.31769 13.77968 70.21468 0.22127 0.15784 0.16069 -3.05892 5.54516 8.71222 39.75327 0.99912 -2.64350 -1.09041 -0.22116 14.58943 8.30407 36.72708 0.97903
ID_83b18e5ad.jpg,-2.99324 0.05108 0.00400 -9.74540 3.98095 16.84468 0.89239 -2.98434 -0.00215 0.02769 -10.86962 12.82983 67.07195 0.96482 -2.98571 0.29624 0.01481 -12.32236 6.00782 29.01062 0.15027 -2.96998 -0.03575 0.00849 -8.83118 6.97501 36.48143 0.98348 0.15348 0.00523 -3.08792 5.93456 11.66019 59.37295 0.95276 -2.98960 -0.11120 0.00641 -9.60086 6.24799 31.29122 0.91543 -2.99583 -0.08183 0.01697 -9.12492 6.75513 34.48237 0.53319 -2.90068 1.49813 0.10038 -14.17289 3.82356 18.36617 1.00000 -2.98794 0.11625 0.01972 -10.25950 11.82309 60.74975 0.81700 0.14476 -0.11308 -3.08442 0.42060 9.56303 45.76625 0.94858 -2.98846 -0.55761 0.04128 0.49245 6.39017 29.04605 0.49333 -2.99924 1.02327 -0.13938 -13.76595 5.93004 28.78614 0.83006 -2.96934 -0.16966 0.01305 5.22242 2.36508 4.91397 0.18182 0.16483 -0.05637 -3.07906 5.82184 4.22096 14.90791 0.47379 0.15437 -0.38186 -3.11456 5.77345 13.39857 71.07880 0.75202 -2.97263 0.96697 -0.00711 -14.68424 7.45543 40.33751 0.68721
ID_67bd026ea.jpg,-2.99418 -0.02622 0.02572 -8.52741 8.69934 45.19915 0.56632 -2.98559 0.06170 0.00456 -9.36247 5.50120 25.93198 0.98900 0.12174 -1.39801 -3.04679 16.11640 5.58118 22.54268 0.84690 -2.98623 0.00338 0.02961 -8.31185 9.81469 53.66708 0.47119 0.14062 -1.45940 -3.09502 14.43400 5.61096 23.06219 0.83031 -2.99848 0.01030 0.03532 -6.82842 10.26968 55.58102 0.55383 0.05963 -1.42798 -3.01915 16.76599 8.51882 38.28624 0.64960 0.16123 0.00243 -3.09320 0.04236 5.67813 25.49447 0.50151 -2.98915 0.12686 0.00745 -8.71203 7.09525 35.10691 0.82342 -3.00640 -1.12113 0.00661 19.30865 5.82289 23.76777 0.99820 -2.58840 -1.49748 -0.35110 16.26781 6.63447 29.42404 0.92140 -2.97417 0.07222 0.03764 -6.15728 9.66945 54.87555 0.49981 0.15749 -1.35361 -3.09424 15.81373 7.20331 31.85659 0.99984 0.07452 -1.46976 -3.03850 15.07091 8.04601 38.16703 0.99139 -3.00935 0.12480 0.01725 -14.42100 7.07944 38.42729 0.99992 0.03117 -1.07811 -2.96033 18.58626 10.96172 52.91616 0.61803 -2.99195 -0.07096 0.03874 -12.71588 7.88461 43.17373 0.99985 0.12421 -1.26564 -3.06470 23.65453 8.86479 36.51225 0.95022 -0.28618 -1.44603 -2.68539 -24.67933 8.38071 46.42617 0.19836 -2.98683 0.03273 0.02168 -12.76988 5.47681 26.21033 0.89574 -2.93348 0.35473 0.04391 -25.79378 6.91387 36.84409 0.99725 0.08705 -1.43365 -3.08539 22.15259 12.39830 62.47435 0.64790 -2.87738 -1.00156 -0.08198 25.76061 13.48413 70.59000 0.96330 0.14299 -0.07745 -3.07199 6.50127 12.65720 69.75946 0.46027 -0.38817 -1.50575 -2.49702 14.69460 6.09640 22.53511 0.26201
ID_f533cd8ff.jpg,0.13828 0.06121 -3.08517 2.36975 9.58185 52.51923 0.99726 -3.01947 -0.13889 0.03611 -8.62844 7.98430 41.60004 0.51886 0.16843 0.09663 -3.08954 4.90287 12.61708 67.84052 0.21294 -2.98639 0.00924 0.01166 -9.39342 5.19852 24.79386 0.41399 0.13534 -0.11958 -3.10777 0.80582 7.68023 36.85246 0.99809 0.08791 -1.40491 -3.04888 15.99499 6.64833 28.24772 0.99036 -3.00307 0.12504 0.00117 -9.70397 4.09521 19.11968 0.82795 -3.02058 -0.84431 0.05125 -25.58171 8.07667 49.40951 0.34446 -3.00063 -1.25634 0.07476 17.98307 10.61467 53.68430 0.28618 0.17992 -1.21499 3.13965 21.59422 10.86841 51.00797 0.96381 -3.05252 0.10284 -0.08039 -19.80459 6.20234 36.99309 0.68218 0.31756 1.54037 -2.96787 -23.31765 5.85927 34.00769 0.87640 0.07017 -1.25518 -3.02348 18.65062 8.68455 38.18170 0.27837 -2.70091 -0.56919 -0.14913 25.44469 13.36878 64.34258 0.36592 0.20305 -1.32267 3.13810 22.60759 10.52599 50.19728 0.62568 0.17618 0.01619 -3.08003 2.37557 17.80919 104.87643 0.85954 -3.01089 1.16814 0.00553 -19.71811 5.92752 33.03621 0.20894 0.14651 0.04776 -3.08066 4.74974 4.62871 18.48458 0.99997 -3.02006 0.94890 -0.01572 -28.09250 10.18442 65.76320 0.87518 -2.98071 -0.01709 0.00458 -11.07267 11.22201 61.56415 0.24120 0.07038 -0.09970 -3.05290 5.43639 17.62926 97.00107 0.27001 0.10126 -0.88114 -3.05404 34.65773 16.29564 82.13310 0.41360 0.24004 1.12980 -3.11464 22.89645 24.18196 134.84253 0.37867 0.04131 -1.34327 -2.92617 23.84836 23.22715 128.80002 0.73595 -2.76645 -1.40057 -0.12705 22.31959 25.57022 143.92285 0.37494 -3.00365 -0.33406 0.01359 23.68943 9.79199 47.18207 0.50768
ID_73f9e548e.jpg,0.15526 0.06281 -3.07195 -4.54833 3.20250 10.31874 0.90933 0.14959 -0.15701 -3.09039 -2.53488 5.49042 23.61105 0.46542 -2.93151 0.95126 0.04243 -12.24503 5.43844 25.40886 0.33054 -2.99537 -0.00542 0.02520 7.61483 16.31341 91.80061 0.89459 0.14201 -0.08131 -3.08601 -4.65195 3.85986 14.73816 0.41212 -2.98395 -0.06215 0.05943 9.85639 4.32533 16.18242 0.99538 -2.93950 -1.31774 -0.00121 15.63236 9.54142 51.63113 0.99373 -2.99393 -0.10711 0.02623 10.64658 7.77042 36.89470 0.42153 -2.97757 -0.16219 0.02937 8.30744 9.91810 50.51471 0.54346 -2.96520 -1.45805 0.00858 19.21472 8.06899 40.98817 0.94077 -2.92620 -0.51872 -0.03883 31.09910 9.10644 45.36123 0.96764 -2.99264 0.09667 0.03744 7.24464 3.81866 13.76765 0.93204 -2.90154 0.76678 -0.26030 -9.64597 8.28400 42.02177 0.93972 -2.95761 1.39671 0.02712 -10.51434 9.09715 44.16844 0.59419 0.13560 -0.13626 -3.09498 -4.24382 5.57844 27.55788 0.99999 -2.93258 -0.97251 -0.02206 27.36405 8.03662 37.43949 0.99728 0.09873 -0.33689 -3.05273 -0.89861 8.68826 44.23546 0.98870
ID_0663cb949.jpg,0.11687 0.03014 -3.08862 -0.12638 14.27510 83.78785 0.46490 0.12538 0.07433 -3.07432 -13.94160 7.53305 44.72116 0.52470 0.11852 0.27475 -3.06314 -7.18560 15.15573 94.12217 0.99835 0.13935 0.05042 -3.08674 -4.74105 23.73497 143.61160 0.65496 0.15699 -0.22537 -3.09948 -7.20372 27.76063 171.36671 0.96707 0.12954 -0.00482 -3.07958 -25.83676 5.27198 35.15542 0.99337 0.14566 0.00959 -3.08677 -18.80835 6.84041 39.64296 1.00000 0.10431 0.26448 -3.07399 -6.74663 25.59489 161.37411 0.96674 0.16907 -0.11981 -3.08577 -15.05686 11.34375 68.54009 0.99930 0.14418 0.10658 -3.08672 -21.30749 16.89271 109.85231 0.79926 0.16337 -0.04987 -3.08554 -10.91616 7.23215 40.06649 0.54273 0.16090 0.09514 -3.07213 -19.77285 25.53172 168.29404 0.77921 -2.96066 0.60202 -0.13350 -7.33140 3.02832 9.09509 0.60464 0.16157 0.05841 -3.07073 -29.66635 27.55055 182.29805 0.93081 0.20127 -0.36164 -3.09077 -21.93326 18.13351 122.38974 0.18946 0.12024 0.14318 -3.07489 -7.07835 34.02799 213.58702 0.35497 0.16905 -0.17526 -3.09523 -7.01519 29.04297 183.47675 0.99570 0.12952 -0.13879 -3.08525 -28.14704 14.06465 93.77258 0.76765 0.13459 0.27904 -3.08371 -6.51969 27.53052 176.61774 0.93599
ID_97256e412.jpg,-2.96109 -0.22892 0.02832 15.73301 10.73996 56.49286 0.16549 0.04343 -0.29187 -3.13336 5.40761 11.39179 62.20333 0.69679 -2.97452 -0.99980 0.05515 22.20801 7.82928 38.12278 0.35957 -2.98446 0.22702 0.02287 2.08161 4.82455 19.56670 0.50257 0.13566 -0.24006 -3.07634 -0.99274 5.48172 24.91543 0.92019 -2.90798 -0.81839 -0.03538 23.71745 9.45740 48.46537 0.89644 -3.01587 0.09267 0.02859 5.71493 21.34822 123.25034 0.35756 -2.36140 -1.53973 -0.55617 29.71513 9.52608 48.63035 0.99638
ID_7074da236.jpg,-2.98953 -0.05068 0.02473 -11.11529 12.24284 70.21818 0.42207 -2.99997 -0.37685 0.01725 -13.83364 4.01429 19.68201 0.19513 0.12160 -0.01677 -3.09358 -1.31886 7.80882 41.99673 0.94129 0.14545 0.04580 -3.08180 -0.08776 3.38211 12.42426 0.96803 -2.98730 -0.01618 0.02168 -23.63322 9.55606 54.92710 0.33163 -2.99362 -0.22721 0.02846 -20.18910 6.00397 33.63468 0.54128 0.15254 0.02752 -3.09452 -5.47601 9.54018 53.62884 1.00000 0.13172 -0.20834 -3.07684 -11.06895 26.55637 160.27264 0.84775 -2.39555 -1.17250 -0.45413 -8.53976 36.50104 227.30615 0.98375 0.13367 -0.12407 -3.08208 -5.33379 31.93706 201.03580 0.85132 0.05640 0.54548 -3.06003 -6.99149 10.20110 61.54950 0.99944
ID_1a1248f32.jpg,0.17704 0.03834 -3.08621 1.76267 11.05350 62.59121 0.48671 -3.01434 0.37042 -0.04366 -22.10253 7.02183 39.41541 0.99685 0.14174 0.09839 -3.09774 11.27532 6.78800 29.27862 0.99970 0.12345 0.17469 -3.04189 18.79823 9.29476 46.01984 0.99940 0.07086 0.60863 -3.07974 14.87549 18.19003 102.88884 0.88674 0.14141 0.00716 -3.10630 1.54015 22.58359 139.75681 0.61725 -2.99335 0.27131 0.03989 -21.32039 5.51352 29.61925 0.62019 -3.00837 -0.00152 0.02823 -16.01513 6.52979 36.64835 0.99990 -2.99786 0.16988 -0.00479 -17.64833 6.26036 35.81036 0.63128 0.15334 -0.23639 -3.10112 4.65912 18.51412 110.01308 0.99878 0.12176 0.16358 -3.07613 2.83390 3.76393 13.70176 0.99325 -3.02298 -0.35159 0.04540 -32.77159 9.20987 54.12235 0.41750 0.13286 0.08098 -3.08944 3.77075 27.25871 173.84439 0.89085 0.13193 -0.07970 -3.08211 -2.60928 34.92102 214.45798 0.87849 0.11274 -0.28780 -3.07798 -1.38819 36.09062 219.66119 0.49192 0.14203 -0.23994 -3.06955 -2.13262 36.69859 220.18350 0.91577
ID_78505f9a7.jpg,0.15834 -0.02832 -3.10232 -18.75590 10.55582 60.53732 0.98158 0.13618 0.15651 -3.07293 13.31472 12.35693 63.14832 0.57665 0.15621 -0.00431 -3.08296 -7.81805 2.78957 10.41983 0.37286 0.13595 0.24852 -3.05284 13.30730 15.64338 85.37527 0.20849 0.15544 0.01764 -3.08062 13.54035 8.92725 42.88942 0.99742 0.14739 0.04484 -3.10034 -7.04326 6.17482 30.38575 1.00000 0.14357 0.08232 -3.08352 -27.64146 9.52761 55.72691 0.99972 0.12461 0.07308 -3.08115 -24.55922 12.70976 74.35606 0.91693 0.17059 0.02629 -3.08006 -22.14674 6.13825 33.84745 1.00000 0.15971 0.01851 -3.07382 -6.69179 17.57319 95.89993 0.99999 0.13722 -0.09445 -3.08361 -25.25288 17.38987 102.37777 0.96941 0.14248 0.01297 -3.08706 -3.62669 16.71603 88.97874 0.99997 0.13677 0.31209 -3.06839 -8.02174 26.20934 149.15665 0.65343 0.17517 0.50342 -3.05063 16.68504 16.71378 87.82922 0.53223 0.14447 -0.08007 -3.10377 10.01511 17.94407 102.56142 0.99887 0.16502 -0.06324 -3.07608 -5.02768 7.98861 42.31335 0.38820 0.16137 0.50826 -3.05003 14.33477 22.41537 127.60164 0.99615 0.16239 0.00005 -3.09453 -3.12889 4.88617 22.06070 0.65095 0.15059 0.01383 -3.07038 13.10550 15.31229 81.52046 0.24104 0.13868 -0.07000 -3.06191 -8.85224 20.06855 109.39983 0.59907
ID_37f91535b.jpg,-2.97369 0.01924 0.01122 7.96749 10.38943 51.49957 0.66418 -2.97060 0.15781 0.02942 2.94016 7.88545 35.63475 0.35332 -2.86445 0.44602 0.03080 18.49264 6.66700 29.49039 0.86083 -2.80037 -1.13947 -0.07619 -1.87582 8.25359 38.34610 0.43917 -2.83987 -0.72091 -0.05740 14.97790 6.14095 27.70613 0.97149 0.12038 0.07135 -3.07334 -5.91670 3.44495 11.45817 0.86904 0.23662 -0.82507 -3.13071 -1.30979 8.40951 38.13371 0.99995 0.18519 -0.92838 3.07665 20.58388 6.31044 27.98854 0.94580 0.17488 -0.07697 -3.10086 -5.70597 4.61138 17.24568 0.97346 -3.00566 0.23666 -0.12592 -6.75197 7.40486 35.20261 0.59040 0.15263 -0.33658 -3.08481 11.09580 19.14314 99.56551 0.62533 -2.87658 0.02479 -0.02999 -1.20759 10.82424 52.83061 0.99479 -2.91384 -1.04429 -0.00097 16.99963 6.25144 26.21556 0.32766 -2.75633 -0.39372 -0.18828 31.45143 12.53474 62.68948 0.24620
ID_c88b10b51.jpg,0.14708 -0.04870 -3.09387 0.09391 6.46016 34.93434 0.99986 0.08936 0.01412 -3.09177 -22.36260 8.01384 51.66158 0.39116 0.15816 0.02222 -3.08842 -19.68984 5.20141 30.75094 0.15883 0.15617 -0.03641 -3.09013 -5.14000 8.15131 45.62230 0.93173 0.16103 -0.34842 -3.10068 7.39062 15.09994 92.04301 0.51534 0.13642 -0.04097 -3.09374 -4.12614 15.46869 96.92018 0.35647 0.13828 0.08309 -3.09785 -19.47452 8.70527 54.91837 0.88072 0.11842 -0.28738 -3.07963 -24.44520 7.79753 53.70631 0.36965 0.13716 -0.13305 -3.08846 5.88202 17.60414 114.03151 0.96162 0.13242 0.07041 -3.07676 -2.94054 2.42008 7.29183 0.29514
ID_efe6d85b7.jpg,0.15979 -0.50261 -3.11592 4.10922 3.17422 9.45383 0.99988 0.15548 -1.21690 -3.12654 14.53406 5.55890 22.57550 0.99545 0.16653 -1.27924 -3.13266 23.02827 8.32471 37.49321 0.95068 -2.96513 -1.53675 0.02893 12.15684 8.85708 42.41437 0.61110 -3.00271 1.04589 0.01370 -11.13862 9.72649 56.52314 0.85927 3.03293 -1.44278 0.32773 -4.49628 7.59527 40.64394 0.23563 0.18995 1.44207 -3.07937 -0.31663 9.44290 50.70950 0.49390 0.14608 0.90258 -3.10723 17.37292 9.52853 47.91853 0.94700 -0.06147 1.22716 2.93218 22.35664 9.48236 44.65709 0.26462 2.85723 -1.55312 0.47368 -15.26221 6.10175 35.50716 0.98861 -0.00578 1.40566 3.00581 2.89481 11.46423 60.25638 0.69379 0.13320 -0.25437 -3.09923 2.17493 4.66623 18.90679 0.99835 -3.01963 0.81830 0.00272 -37.63675 9.83553 61.55072 0.44120 0.10437 1.19896 -3.13388 7.47666 10.10608 54.26577 0.96695 0.26642 1.32061 -3.06250 19.02261 10.24838 50.73357 0.69267 -3.00121 0.05623 -0.00123 -15.08125 11.58399 69.52277 0.66486 2.87681 1.47735 -0.43032 26.34095 10.65067 53.00195 0.40251
ID_100495023.jpg,0.14018 -0.07443 -3.12456 7.23135 13.19867 74.82065 0.36807 0.12124 0.12138 -3.08786 21.41580 7.96397 40.83848 0.30068 0.15585 -0.04324 -3.09748 2.11766 8.91678 47.89764 0.65856 0.02126 -0.76345 -3.02031 25.90467 9.93803 50.22460 0.52861 0.13001 0.13446 -3.08737 4.03301 3.94453 14.91017 0.44176 0.16768 -0.60766 3.13472 6.69987 24.22541 146.19620 0.92842 0.14733 0.18834 -3.10663 8.16873 7.99240 41.53049 0.99748
ID_c2452f985.jpg,0.21409 0.14756 -3.09328 21.47503 14.71746 74.60292 0.19257 0.15613 0.02832 -3.08838 4.06949 3.93924 13.91728 0.91404 0.18272 0.34664 -3.07188 18.24452 11.79639 57.55459 0.41293 0.15333 -0.05985 -3.09183 10.49962 22.24356 115.29810 0.99994 0.18105 0.15168 -3.07411 17.22964 16.75988 81.38748 0.56986 0.16062 -0.01214 -3.08676 20.45573 14.07901 69.53291 0.99318 0.26423 -0.49742 -2.64554 22.86060 8.06177 37.13077 0.99719 0.12768 -0.31317 -3.09874 6.01680 16.70020 82.01933 0.87160
ID_fd6aa6bfc.jpg,0.14334 0.07187 -3.09032 -3.27558 9.14060 51.52800 0.98417 0.14642 0.01166 -3.07622 -3.05524 6.53626 31.68192 0.76994 0.15027 0.06323 -3.08955 8.68118 6.02038 25.74600 0.30598 0.18582 -0.03536 -3.10349 3.71069 8.73687 45.11210 0.32834 -3.00043 -0.03371 0.00976 -30.82801 8.49332 50.77162 0.53226 -2.98510 -0.00037 0.03383 -32.44919 7.84180 46.98003 0.98689 -2.99564 0.04315 0.02684 -31.11765 9.80073 58.20240 0.89040 0.17144 -0.29242 -3.10563 4.66587 12.52021 67.11365 0.54729 0.18736 -0.11142 -3.10274 3.64403 13.76065 75.92538 0.62578 0.14872 -0.08632 -3.11083 -0.79846 7.18614 36.39016 0.99708 -3.01385 -0.00840 0.03195 -32.78757 11.91261 72.44140 0.32769 0.16760 0.05617 -3.06895 3.64154 9.33631 49.90047 0.89711 0.15643 0.01474 -3.09529 -3.62988 5.42304 25.44122 0.97762 0.17148 -0.03385 -3.07587 3.51778 2.74357 7.49522 0.39948 -3.03598 -0.12990 0.03285 -45.17491 15.24713 95.55766 0.19614 0.28350 1.47425 -2.98485 17.14109 5.40432 23.20540 0.47413 0.03242 0.24591 -3.13181 -4.21316 9.03744 48.36021 0.58240 0.15019 0.08771 -3.10619 0.78825 5.66959 25.77822 0.99023 0.16861 0.12830 -3.06952 6.06465 12.57790 68.67606 0.99984 0.39235 0.53710 -2.46619 -2.28682 10.58666 53.73224 0.88041 -2.99653 -0.15901 0.02313 -37.31942 16.25866 99.08044 0.32567 0.26303 -1.34070 2.92103 -2.63892 14.42391 74.51197 0.67828 0.16029 -0.22475 -3.07916 2.58498 16.76699 96.77922 0.74513 0.14100 -1.05574 -3.08077 24.92263 8.23474 36.19955 0.57261
ID_f40314c01.jpg,0.15568 -0.11166 -3.09243 -1.75437 8.12757 41.28472 0.99987 0.11927 -0.21888 -3.10770 -19.36232 6.68119 37.16299 0.98777 0.14420 -0.02370 -3.09328 -18.91144 16.77281 96.53517 0.99840 0.13721 0.00832 -3.09178 -15.67794 8.41333 45.85934 0.32267 0.14937 -0.05500 -3.09619 -10.05696 14.62674 82.35596 0.99523 0.15683 0.10285 -3.09719 -8.74535 18.04266 102.09854 0.51319 0.10212 -0.61074 -3.07678 -25.10251 17.71357 108.38987 0.49515 0.06420 0.48576 -3.08238 -10.78249 25.66598 150.63574 0.99374 0.15146 0.16108 -3.08629 -19.12546 8.82886 55.52012 1.00000 0.15484 -0.43472 -3.09142 -12.07297 16.90587 96.77466 0.68487 0.12207 -0.27204 -3.08983 -15.44481 22.13743 130.83868 0.29899 0.14555 -0.10132 -3.09880 -1.38019 6.01835 29.77542 0.99999
ID_33013d6c6.jpg,0.17038 0.10202 -3.08581 -0.54823 13.49495 72.57146 0.99679 0.14360 -0.09694 -3.09115 13.19038 9.36362 46.28600 0.68870 0.14782 -0.10071 -3.08508 -2.83051 3.00324 9.44871 0.67380 0.14103 -0.03009 -3.09063 -3.91892 7.76502 40.86311 0.76061 0.14849 0.69918 -2.95472 13.47985 6.48173 28.11521 0.18876 0.15463 -0.06345 -3.10559 -1.65371 20.12068 113.04700 0.67298
ID_040aae8e3.jpg,-2.98942 -0.06695 0.00977 -6.72551 3.56089 13.96090 0.24490 -3.00192 0.03231 0.04630 -9.30987 17.47116 103.62170 0.87099 0.15336 -0.01703 -3.11193 0.80792 15.65996 90.08958 0.83110 -3.03508 -0.22884 0.07029 -10.21623 8.36707 45.55953 0.77397 -2.99646 0.39828 0.03330 -6.99857 6.58408 35.95641 0.38172 -2.98157 0.14076 0.01746 -7.41252 19.73476 114.25069 0.94234 -2.98960 0.03363 -0.00168 -10.89007 4.41003 19.94333 0.60517 -2.98159 -0.19711 0.04300 -9.89977 27.96560 166.46429 0.97725
ID_3ca6749a0.jpg,0.14932 0.08383 -3.08500 -7.97243 16.49018 96.32025 0.99960 0.16348 0.21878 -3.08313 6.50539 11.60619 62.96334 0.36262 0.14075 0.11991 -3.08426 0.78413 3.60929 13.03434 0.99830 0.14035 0.04711 -3.09541 -14.99216 22.18110 138.32553 0.98379 -3.02997 0.32169 0.01408 -24.77045 25.03531 153.15425 0.30744 -2.96150 1.17479 0.08630 3.17693 21.73186 127.91216 0.82711
ID_6f3a576c2.jpg,0.16834 0.92183 -3.10058 8.83855 9.36468 44.48953 0.46016 -2.99142 -0.02606 0.02310 -6.82522 8.03021 41.81424 0.89689 0.16666 -0.03651 -3.08285 3.50881 3.36445 10.46737 0.38065 0.12837 -0.14156 -3.10522 0.91278 4.92942 21.93919 0.64921 -2.98716 0.09924 0.00297 -6.61209 8.56970 45.60409 0.55081 -1.13276 -1.40344 -1.91073 10.66394 20.62755 113.12361 0.68030 -2.94484 -0.40507 -0.01227 -23.00908 11.20985 64.38644 0.58338 -3.00409 0.37462 -0.01639 -22.11451 19.82230 118.32906 0.58087
ID_babaa22e7.jpg,0.14941 -0.01118 -3.08237 13.95139 8.00048 35.95253 0.99192 0.16299 0.02303 -3.06818 17.29959 12.99764 63.81658 0.55355 0.15253 0.07357 -3.09018 14.65638 10.15400 49.30019 0.73201 -2.98531 -0.18105 0.02560 -12.85034 14.82313 88.64517 0.46069 0.12722 -0.13103 -3.10310 4.70020 14.57110 82.51965 0.14724 0.16111 -0.10359 -3.07651 12.31974 4.89507 18.12380 0.27703 0.16668 0.01769 -3.07401 13.90616 7.29683 32.41400 0.99979 -2.99145 0.01595 0.02386 -16.88644 6.31252 34.51880 0.30708 0.15788 -0.04136 -3.08084 14.02833 6.40231 26.52897 0.30343 0.15966 0.02017 -3.09509 0.16299 22.54025 131.40318 0.83543 0.15007 -0.02144 -3.09972 -1.89610 23.45226 138.08885 0.99965 0.13929 0.03246 -3.09387 3.93112 16.61123 95.27248 0.99908 -2.98028 0.02018 0.01896 -7.59274 2.98391 11.99432 0.68959 -3.06901 0.97322 -0.16289 22.51058 12.57555 60.29892 0.34068 -0.00611 1.54951 3.04721 -5.98761 32.36102 189.17694 0.98844 0.09826 0.49912 -3.09617 11.57956 25.87550 147.36987 0.51380 0.06554 0.30099 -3.04527 17.21753 14.25017 72.29297 0.99844 0.14457 0.41244 -3.06916 14.45902 28.35909 162.11255 0.70091 -2.91864 0.65095 0.16298 -21.70194 6.71586 37.18686 0.97196 -3.01015 -0.43675 -0.02662 -31.51080 25.92552 160.21423 0.19553 -3.00576 0.03372 0.01470 -8.00521 7.47447 39.37740 0.32549 0.14135 -0.45385 -3.01736 18.99743 17.72417 92.80657 0.98481
ID_6308ec184.jpg,-3.07726 -0.25929 0.14654 1.03481 7.50657 34.10435 0.54400 -2.98879 -0.06798 -0.00728 3.65287 4.23213 16.90863 0.48171 0.31239 1.53528 -3.01759 -4.09733 5.62764 24.73131 0.53853 0.12650 -0.07918 -3.07228 3.08481 2.52561 6.20708 0.47616 0.11751 -0.26823 -3.08849 13.40514 27.53357 152.89273 0.99994 0.13577 -0.06463 -3.08066 -7.97116 4.00281 15.68324 0.96225 -1.96353 -1.21301 -1.11171 10.68098 23.58303 131.65643 0.93857 2.88085 1.39540 -0.52202 -2.33873 12.02870 60.56453 0.72401 -2.94540 0.06075 0.00672 6.76373 8.72153 45.16932 0.66661 -2.94430 0.22575 0.02423 -5.75273 5.80233 26.50431 0.99263 -2.89098 0.52563 0.04284 -20.64791 7.18840 36.69770 0.28493 0.12210 -0.08963 -3.08752 -3.09109 3.40315 11.27221 0.93579
ID_0be7ae789.jpg,-2.93636 1.05343 -0.03852 -15.58191 4.89226 23.31194 0.99388 0.12476 0.07323 -3.08019 0.76126 16.14194 89.85752 0.99991 0.13741 0.02657 -3.09421 4.23696 8.63421 45.23731 0.56361 0.29505 1.24910 -3.03048 -26.62920 8.89719 49.61814 0.95085 -2.94713 -0.34060 0.03611 6.71103 18.17780 103.21146 0.60277 0.14758 -0.05491 -3.10396 2.52640 14.70338 84.13632 0.44959 0.27124 1.28144 -3.03632 -22.20282 6.98258 37.15611 0.99999 0.24679 1.09872 -3.05714 -19.61350 8.24286 38.85247 0.98166 0.15770 0.24561 -3.09018 3.82784 3.59681 13.24390 0.91400 -3.00656 1.01001 0.00136 10.86070 18.40593 105.84602 0.60367 0.13779 0.13652 -3.07832 1.58028 21.55364 124.36866 0.55637 0.40526 -1.48924 2.93723 19.28441 8.56915 42.58785 0.29308 -3.05708 -1.40857 0.10790 15.28279 14.06549 74.12060 0.52436 -2.94644 -0.42079 0.02289 31.01830 10.76155 55.26194 0.97221 -3.01902 0.65438 -0.00078 13.52062 15.05248 81.61020 0.98551 -2.99973 -0.22247 0.03649 11.93657 17.12189 98.69247 0.70659 0.23088 1.19520 -3.06967 -27.97714 8.91299 49.15065 0.99964 0.00053 -0.37682 -3.06050 0.03403 21.11692 120.35375 0.96042 0.20887 -0.24916 -3.14012 1.03331 14.72369 79.07281 0.72340 -2.47366 -1.31593 -0.43159 15.58009 13.89140 75.80225 0.92358 0.13777 -0.00029 -3.07785 2.52851 19.94810 115.17746 0.45756 -2.89329 1.22754 -0.01766 -17.29375 6.71016 30.08753 0.51133
